,date,m_total,m_circ_wb,m_circ_mc_lifo,m_circ_mc_fifo,tx_fees,tx_number,tx_vol,tx_vol_peeling,tx_vol_changeouts,tx_vol_issues_agg,tx_corrd,v_based_on_m_circ_wb_1d,v_based_on_m_circ_mc_lifo_1d,v_based_on_m_circ_mc_fifo_1d,v_based_on_m_total,DIFF_m_total,DIFF_m_circ_wb,DIFF_m_circ_mc_lifo,DIFF_m_circ_mc_fifo,DIFF_tx_fees,DIFF_tx_number,DIFF_tx_vol,DIFF_tx_vol_peeling,DIFF_tx_vol_changeouts,DIFF_tx_vol_issues_agg,DIFF_tx_corrd,DIFF_v_based_on_m_circ_wb_1d,DIFF_v_based_on_m_circ_mc_lifo_1d,DIFF_v_based_on_m_circ_mc_fifo_1d,DIFF_v_based_on_m_total,DIFF_DIFF_m_total,DIFF_DIFF_m_circ_wb,DIFF_DIFF_m_circ_mc_lifo,DIFF_DIFF_m_circ_mc_fifo,DIFF_DIFF_tx_fees,DIFF_DIFF_tx_number,DIFF_DIFF_tx_vol,DIFF_DIFF_tx_vol_peeling,DIFF_DIFF_tx_vol_changeouts,DIFF_DIFF_tx_vol_issues_agg,DIFF_DIFF_tx_corrd,DIFF_DIFF_v_based_on_m_circ_wb_1d,DIFF_DIFF_v_based_on_m_circ_mc_lifo_1d,DIFF_DIFF_v_based_on_m_circ_mc_fifo_1d,DIFF_DIFF_v_based_on_m_total,prices,returns,volatility,volume,DIFF_prices,DIFF_returns,DIFF_volatility,DIFF_volume,DIFF_DIFF_prices,DIFF_DIFF_returns,DIFF_DIFF_volatility,DIFF_DIFF_volume
74,2013-07-16,1141930000000000.0,18685802694473,57924925705317,57924925705317,410000000000.0,39392.0,95137976854342.0,46728903884191.0,36803091656199.0,59505930040613.0,35632046813729.0,3.1845530541866434,1.027294024395285,1.027294024395285,0.05210996299301446,410000000000.0,333108723521.0,15581374044563.0,15581374044563.0,0.0,2638.0,24856914245629.0,17579642952713.0,9275493364344.0,18848644503460.0,6008269742169.0,0.9692224001963394,0.06711746993690959,0.06711746993690959,0.016493166496104196,-57500000000.0,-6469488745259.0,-30912179690479.0,-30912179690479.0,77500000000.0,-4041.0,-28724049243905.0,-390797459460.0,2110438187388.0,-6630647750074.0,-22093401493831.0,0.3878435073429154,0.4965183529180237,0.4965183529180237,-0.005823548321540511,97.301,0.0351170212765957,0.0012332051833408699,0.0,3.301000000000002,0.0516476762253298,0.0009599426303067639,0.0,13.978799999999993,0.4020272103234376,0.01853038228707024,0.0
75,2013-07-17,1142340000000000.0,19216224614277,77683524269668,77683524269668,460000000000.0,40643.0,108093613767809.0,62348763746070.0,29950307565409.0,71410503226774.0,36683110541035.0,3.716156771695853,0.9192490157743353,0.9192490157743353,0.06251247721936902,410000000000.0,530421919804.0,19758598564351.0,19758598564351.0,50000000000.0,1251.0,12955636913467.0,15619859861879.0,-6852784090790.0,11904573186161.0,1051063727306.0,0.5316037175092094,-0.10804500862094979,-0.10804500862094979,0.010402514226354562,20000000000.0,1842789577858.0,-2336727420596.0,-2336727420596.0,30000000000.0,-2204.0,-24704783687259.0,-15328925385237.0,-22397758889057.0,-19942965785586.0,-4761817901673.0,-1.3172771370016099,-0.328124549916357,-0.328124549916357,-0.01747078227208092,98.9796,0.0172516212577467,0.000297618436020738,0.0,1.678600000000003,-0.017865400018849002,-0.0009355867473201319,0.0,-6.503399999999999,-0.2230606123665633,-0.009870110608407912,0.0
76,2013-07-18,1142800000000000.0,20787071071940,73590619338833,73590619338833,402500000000.0,41170.0,100589589493841.0,50294014387939.0,26596470155008.0,61111787792687.0,39477801701154.0,2.9398941092369877,0.8304290457362539,0.8304290457362539,0.05347548809300578,460000000000.0,1570846457663.0,-4092904930835.0,-4092904930835.0,-57500000000.0,527.0,-7504024273968.0,-12054749358131.0,-3353837410401.0,-10298715434087.0,2794691160119.0,-0.7762626624588651,-0.0888199700380814,-0.0888199700380814,-0.009036989126363242,50000000000.0,843111341576.0,-28028728014974.0,-28028728014974.0,-157500000000.0,663.0,-8558383855273.0,-25714826129176.0,19627224135523.0,-15259217302949.0,6700833447676.0,-0.8702476972809445,0.19438751714072777,0.19438751714072777,-0.013348851082968169,97.8,-0.0119176072645273,0.000142029362911514,0.0,-1.1796000000000078,-0.029169228522274,-0.000155589073109224,0.0,-1.2358000000000118,0.0582092477407538,0.0026755270518378036,0.0
77,2013-07-19,1143202500000000.0,17587213223985,50752594104981,50752594104981,427500000000.0,36759.0,81943055143260.0,32406114445329.0,30762973176144.0,44509097002945.0,37433958140315.0,2.5307646206418086,0.8769817146859249,0.8769817146859249,0.03893369460173941,402500000000.0,-3199857847955.0,-22838025233852.0,-22838025233852.0,25000000000.0,-4411.0,-18646534350581.0,-17887899942610.0,4166503021136.0,-16602690789742.0,-2043843560839.0,-0.40912948859517906,0.04655266894967103,0.04655266894967103,-0.014541793491266365,-107500000000.0,-5811128843477.0,5106383192169.0,5106383192169.0,190000000000.0,-4214.0,9317151110822.0,21841458635531.0,4021393751148.0,15899313264593.0,-6582162153771.0,1.6749995538317606,0.11614760040488403,0.11614760040488403,0.01393469898781468,88.7869,-0.0921584867075664,0.0084931866722287,0.0,-9.013099999999994,-0.0802408794430391,0.008351157309317186,0.0,-4.975299999999976,-0.03976782241734011,0.007726748708215503,0.0
78,2013-07-20,1143630000000000.0,12732999145849,28069045739313,28069045739313,465000000000.0,33702.0,49592244695365.0,20387734178316.0,21058290020781.0,28494996111804.0,21097248583561.0,2.237885653286442,1.0151750927497483,1.0151750927497483,0.024916271968909526,427500000000.0,-4854214078136.0,-22683548365668.0,-22683548365668.0,37500000000.0,-3057.0,-32350810447895.0,-12018380267013.0,-9704683155363.0,-16014100891141.0,-16336709556754.0,-0.29287896735536645,0.13819337806382337,0.13819337806382337,-0.014017422632829887,82500000000.0,3116348075437.0,18899597171201.0,18899597171201.0,-70000000000.0,6292.0,-2561766020701.0,11702670260076.0,-21391526608036.0,6892565254256.0,-9454331274957.0,-0.25088265262387344,-0.043731929873600084,-0.043731929873600084,0.0060291752233396015,91.572,0.0313683662792597,0.0009839744030297939,0.0,2.7851,0.12352685298682611,-0.007509212269198906,0.0,19.63169999999998,0.25483938335063033,-0.0243671159609425,0.0
79,2013-07-21,1144095000000000.0,9766514094288,32171146688029,32171146688029,497500000000.0,35456.0,49677261056229.0,22866449438221.0,17008891810716.0,29814557747145.0,19862703309084.0,3.0527327825781985,0.9267483697818923,0.9267483697818923,0.02605951231947085,465000000000.0,-2966485051561.0,4102100948716.0,4102100948716.0,32500000000.0,1754.0,85016360864.0,2478715259905.0,-4049398210065.0,1319561635341.0,-1234545274477.0,0.8148471292917563,-0.08842672296785592,-0.08842672296785592,0.0011432403505613233,12500000000.0,3542085256756.0,26631172446200.0,26631172446200.0,-17500000000.0,3457.0,46140102906073.0,8627575851321.0,19526471121797.0,16745072627881.0,29395030278192.0,0.9914755754073101,-0.31826081014583163,-0.31826081014583163,0.014636292124954733,89.28,-0.0250294849954135,0.000626475119135628,0.0,-2.2920000000000016,-0.0563978512746732,-0.0003574992838941658,0.0,-16.875299999999996,-0.38369243669136455,0.023012082563820833,0.0
80,2013-07-22,1144592500000000.0,14219862023202,55331074913327,55331074913327,412500000000.0,39979.0,90333528944680.0,55596922682534.0,34589988912097.0,64207934297822.0,26125594646858.0,4.515369712663625,1.1604317175908854,1.1604317175908854,0.056096763081902076,497500000000.0,4453347928914.0,23159928225298.0,23159928225298.0,-85000000000.0,4523.0,40656267888451.0,32730473244313.0,17581097101381.0,34393376550677.0,6262891337774.0,1.4626369300854263,0.23368334780899302,0.23368334780899302,0.030037250762431227,-5000000000.0,5532103953900.0,-7727822037802.0,-7727822037802.0,-112500000000.0,-2042.0,8135424718828.0,15754662457490.0,15975210366148.0,15740152388854.0,-7604727670026.0,-0.45993629585345275,0.5487301718085282,0.5487301718085282,0.013733347428478693,90.3672,0.0121774193548387,0.000148289542143601,0.0,1.0871999999999957,0.0372069043502522,-0.0004781855769920271,0.0,8.456299999999999,0.27352945988642474,-0.007272399278402601,0.0
81,2013-07-23,1145005000000000.0,14409962170792,68978633737865,68978633737865,352500000000.0,38432.0,101248936703893.0,60304730576493.0,31917931361415.0,69838148228951.0,31410788474942.0,4.846518498883232,1.0124605902510675,1.0124605902510675,0.06099374957222982,412500000000.0,190100147590.0,13647558824538.0,13647558824538.0,-60000000000.0,-1547.0,10915407759213.0,4707807893959.0,-2672057550682.0,5630213931129.0,5285193828084.0,0.3311487862196074,-0.14797112733981788,-0.14797112733981788,0.004896986490327743,-117500000000.0,-11683080761799.0,-28570196677342.0,-28570196677342.0,142500000000.0,-8839.0,-70312111656825.0,-58274423334762.0,-41883649963509.0,-61836977534884.0,-8475134121941.0,-1.7792779446594889,-0.7037645459256598,-0.7037645459256598,-0.054034274683973385,91.7024,0.014775272443984,0.000218308675793954,0.0,1.3352000000000004,0.0025978530891452994,7.001913365035301e-05,0.0,-3.1311999999999927,-0.1282138068860323,0.0006688910037402413,0.0
82,2013-07-24,1145357500000000.0,14164987700368,61595684085426,61595684085426,397500000000.0,42361.0,90764564023124.0,48319245078987.0,28771520647848.0,56751472151712.0,34013091871412.0,4.006461096343742,0.9213546857114916,0.9213546857114916,0.049549133918197596,352500000000.0,-244974470424.0,-7382949652439.0,-7382949652439.0,45000000000.0,3929.0,-10484372680769.0,-11985485497506.0,-3146410713567.0,-13086676077239.0,2602303396470.0,-0.8400574025394905,-0.0911059045395759,-0.0911059045395759,-0.011444615654032222,25000000000.0,3828173163310.0,-11518139076217.0,-11518139076217.0,80000000000.0,11546.0,8341079689256.0,11329371958889.0,19778801489178.0,10046272611180.0,-1705192921924.0,-0.039718044893279014,0.4385196979490529,0.4385196979490529,0.00879866212774352,94.5806,0.0313863105000525,0.0009851004868057039,0.0,2.8782000000000068,0.0166110380560685,0.0007667918110117499,0.0,1.2950000000000017,0.0486222362280301,0.00014856796671901685,0.0
83,2013-07-25,1145755000000000.0,11520487345783,51318181862928,51318181862928,365000000000.0,42530.0,81196174657074.0,38862167297622.0,29515522202659.0,49645777763097.0,31550396893977.0,4.309347015711928,0.9674110804568636,0.9674110804568636,0.04333018643872119,397500000000.0,-2644500354585.0,-10277502222498.0,-10277502222498.0,-32500000000.0,169.0,-9568389366050.0,-9457077781365.0,744001554811.0,-7105694388615.0,-2462694977435.0,0.3028859193681859,0.04605639474537204,0.04605639474537204,-0.0062189474794764055,105000000000.0,-1964451266147.0,18135955906918.0,18135955906918.0,-182500000000.0,-9236.0,22315763754701.0,19221701107606.0,4364765431263.0,24697871696992.0,-2382107942291.0,2.314149510666774,0.08029707648470596,0.08029707648470596,0.021567270318915782,94.525,-0.000587858398022445,3.45577496125515e-07,0.0,-0.05559999999999832,-0.031974168898074945,-0.0009847549093095784,0.0,-4.476800000000011,-0.06259839192106664,-0.0024483193976827253,0.0
84,2013-07-26,1146120000000000.0,12352967411151,54125685896862,54125685896862,405000000000.0,36622.0,78132600745648.0,37829643762617.0,23601965887494.0,47391604247001.0,30740996498647.0,3.836455053238519,0.8755843637216353,0.8755843637216353,0.041349600606394615,365000000000.0,832480065368.0,2807504033934.0,2807504033934.0,40000000000.0,-5908.0,-3063573911426.0,-1032523535005.0,-5913556315165.0,-2254173516096.0,-809400395330.0,-0.4728919624734087,-0.09182671673522835,-0.09182671673522835,-0.0019805858323265757,-77500000000.0,5876506304114.0,15979558826491.0,15979558826491.0,150000000000.0,-2317.0,5588832139905.0,5896146530219.0,-10547970138354.0,-1129460816105.0,6718292956010.0,-1.918721203749271,-0.27504541076554834,-0.27504541076554834,-0.0009873065274059872,96.9499,0.0256535308119545,0.000658103643119901,0.0,2.424899999999994,0.026241389209976946,0.0006577580656237756,0.0,5.414299999999997,0.10680076506219532,0.0033940596952546824,0.0
85,2013-07-27,1146525000000000.0,9693943904122,28675523096872,28675523096872,457500000000.0,37643.0,46861152877870.0,18731412502399.0,17728148582871.0,26406083974324.0,20455068903546.0,2.7239773858290808,0.9208579695344579,0.9208579695344579,0.023031407055514708,405000000000.0,-2659023507029.0,-25450162799990.0,-25450162799990.0,52500000000.0,1021.0,-31271447867778.0,-19098231260218.0,-5873817304623.0,-20985520272677.0,-10285927595101.0,-1.112477667409438,0.04527360581282258,0.04527360581282258,-0.018318193550879908,72500000000.0,-6968483992350.0,-41342673090356.0,-41342673090356.0,-60000000000.0,13006.0,-34712689410976.0,-26490261971573.0,6697296880518.0,-23582867629100.0,-11129821781876.0,0.13619217690556518,0.27498343402865133,0.27498343402865133,-0.02057596936570316,94.13,-0.0290861568707137,0.000846004521507766,0.0,-2.819900000000004,-0.0547396876826682,0.000187900878387865,0.0,-7.72529999999999,-0.13919663500069704,-0.0021123701621692647,0.0
86,2013-07-28,1146982500000000.0,12389478575266,37954861789372,37954861789372,420000000000.0,37302.0,61890382383821.0,28942460492973.0,23515539035034.0,38414342991982.0,23476039391839.0,3.1005617192535686,1.0121059906675425,1.0121059906675425,0.0334916557070243,457500000000.0,2695534671144.0,9279338692500.0,9279338692500.0,-37500000000.0,-341.0,15029229505951.0,10211047990574.0,5787390452163.0,12008259017658.0,3020970488293.0,0.3765843334244878,0.09124802113308461,0.09124802113308461,0.010460248651509595,12500000000.0,8846061750570.0,62987168326414.0,62987168326414.0,-102500000000.0,-8291.0,74508551330081.0,47374986976005.0,11621468746244.0,51725126046916.0,22783425283165.0,2.1286477057699553,-0.0911259072277889,-0.0911259072277889,0.045116049920942834,94.005,-0.00132795070646974,1.76345307881348e-06,0.0,-0.125,0.02775820616424396,-0.0008442410684289525,0.0,7.939700000000002,0.1634789707395573,-0.000562284759580907,0.0
87,2013-07-29,1147402500000000.0,16277677409274,44902143319912,44902143319912,445000000000.0,41812.0,74785311950396.0,31141463087194.0,29438233893550.0,42979253101750.0,31806058848646.0,2.6403799523182045,0.9571759814567852,0.9571759814567852,0.037457869493704256,420000000000.0,3888198834008.0,6947281530540.0,6947281530540.0,25000000000.0,4510.0,12894929566575.0,2199002594221.0,5922694858516.0,4564910109768.0,8330019456807.0,-0.46018176693536406,-0.0549300092107573,-0.0549300092107573,0.0039662137866799535,-90000000000.0,-4161894015309.0,-37061558654450.0,-37061558654450.0,152500000000.0,6213.0,-48434977313105.0,-37321324647145.0,-11525903350433.0,-40437128198225.0,-7997849114880.0,-2.325828101193778,-0.19215244566410394,-0.19215244566410394,-0.03527247706721914,98.5759,0.0486240093612043,0.00236429428635848,0.0,4.570900000000009,0.04995196006767404,0.002362530833279667,0.0,2.0010000000000048,-0.06030413994348209,0.004238913848525437,0.0
88,2013-07-30,1147847500000000.0,19845122897253,56433848251112,56433848251112,492499900000.0,42133.0,100710894707157.0,50788015830226.0,43784672328099.0,60574003144512.0,40136891562645.0,3.0523370128837435,1.0733629731394123,1.0733629731394123,0.05277182129552227,445000000000.0,3567445487979.0,11531704931200.0,11531704931200.0,47499900000.0,321.0,25925582756761.0,19646552743032.0,14346438434549.0,17594750042762.0,8330832713999.0,0.41195706056553894,0.11618699168262714,0.11618699168262714,0.015313951801818014,62500000000.0,-1513417508893.0,6916480562620.0,6916480562620.0,-40000100000.0,-9040.0,15164953129562.0,25459595545164.0,8288439169680.0,20473188840884.0,-5308235711322.0,1.7089049278607549,0.31729503123722635,0.31729503123722635,0.0178417728799677,101.5,0.0296634370064082,0.000879919495033146,0.0,2.9240999999999957,-0.018960572354796097,-0.0014843747913253341,0.0,-6.342700000000022,-0.09110628632590022,-0.007053677526313621,0.0
89,2013-07-31,1148340000000000.0,18463673015978,56279046232660,56279046232660,475000000000.0,49524.0,86376755968201.0,35899740312678.0,29622732198471.0,48222890247861.0,38153865720340.0,2.6117712443309693,0.8568533668553212,0.8568533668553212,0.041993564839560585,492500000000.0,-1381449881275.0,-154802018452.0,-154802018452.0,-17499900000.0,7391.0,-14334138738956.0,-14888275517548.0,-14161940129628.0,-12351112896651.0,-1983025842305.0,-0.4405657685527742,-0.2165096062840911,-0.2165096062840911,-0.010778256455961685,22500000000.0,-4628142023225.0,-16270930350312.0,-16270930350312.0,-87499700000.0,11259.0,-53290374685903.0,-51982378409391.0,-36932122140210.0,-42975702872407.0,-10314671813496.0,-1.724661656619216,-0.5038135988601027,-0.5038135988601027,-0.03743994627291776,110.34,0.0870935960591133,0.00758529447450799,0.0,8.840000000000003,0.057430159052705106,0.006705374979474844,0.0,7.562700000000021,0.14530326382997133,0.01203665539540518,0.0
90,2013-08-01,1148815000000000.0,19796391934918,60659613356445,60659613356445,442500000000.0,50904.0,114730542498187.0,60897255783073.0,53628446284888.0,73963250085135.0,40767292413052.0,3.7361985117436687,1.2193162137469593,1.2193162137469593,0.06438221130916205,475000000000.0,1332718918940.0,4380567123785.0,4380567123785.0,-32500000000.0,1380.0,28353786529986.0,24997515470395.0,24005714086417.0,25740359837274.0,2613426692712.0,1.1244272674126994,0.3624628468916381,0.3624628468916381,0.022388646469601467,-65000000000.0,7663064169469.0,16221876091889.0,16221876091889.0,49999700000.0,-13081.0,82947646764659.0,74420619248523.0,66676032780222.0,68037335673338.0,14910311091321.0,2.4175158650837867,0.9116690511424475,0.9116690511424475,0.05925911118334285,106.23,-0.0372485046220772,0.00138745109658091,0.0,-4.109999999999999,-0.1243421006811905,-0.00619784337792708,0.0,-18.86590000000001,-0.2581629911413968,-0.021092968128202105,0.0
91,2013-08-02,1149257500000000.0,16613551815949,51567817582071,51567817582071,480000000000.0,51681.0,91346411090763.0,42373678725018.0,39298612668641.0,57551176072229.0,33795235018534.0,3.46411030644151,1.1160289259989602,1.1160289259989602,0.05007683314855809,442500000000.0,-3182840118969.0,-9091795774374.0,-9091795774374.0,37500000000.0,777.0,-23384131407424.0,-18523577058055.0,-14329833616247.0,-16412074012906.0,-6972057394518.0,-0.2720882053021585,-0.10328728774799911,-0.10328728774799911,-0.014305378160603961,-15000000000.0,-7229727838124.0,-18007732040396.0,-18007732040396.0,85000100000.0,5408.0,-94425843206352.0,-83406883516393.0,-76503201918709.0,-80243906584105.0,-14181936622247.0,-2.9615085086803314,-1.0447225878153663,-1.0447225878153663,-0.06986092755576859,101.61,-0.043490539395651,0.00189142701692467,0.0,-4.6200000000000045,-0.006242034773573803,0.00050397592034376,0.0,12.439999999999998,0.29987232564151234,0.019605037655672765,0.0
92,2013-08-03,1149737500000000.0,18688821570295,45323331920671,45323331920671,425000000000.0,45746.0,67676117403337.0,27571551920402.0,21927978387515.0,37066810627680.0,30609306775657.0,1.9833679982581645,0.8178306637419704,0.8178306637419704,0.032239368227686756,480000000000.0,2075269754346.0,-6244485661400.0,-6244485661400.0,-55000000000.0,-5935.0,-23670293687426.0,-14802126804616.0,-17370634281126.0,-20484365444549.0,-3185928242877.0,-1.4807423081833457,-0.29819826225698975,-0.29819826225698975,-0.017837464920871335,70000000000.0,9773668911224.0,16319673011133.0,16319673011133.0,-162500000000.0,-6109.0,51451755657408.0,47242542781889.0,35294747037785.0,38080142418537.0,13371613238871.0,0.18786136983367063,0.2708391601306466,0.2708391601306466,0.033161937869938055,103.7,0.0205688416494441,0.000423077246799905,0.0,2.0900000000000034,0.06405938104509509,-0.001468349770124765,0.0,7.220000000000013,-0.04779865008894782,-0.008674144988739365,0.0
93,2013-08-04,1150162500000000.0,8878322491203,30502721126426,30502721126426,447500000000.0,42946.0,51065631129367.0,24802516901602.0,20115734556469.0,31899239499686.0,19166391629681.0,3.59293543699196,1.0457834029781077,1.0457834029781077,0.027734550117645116,425000000000.0,-9810499079092.0,-14820610794245.0,-14820610794245.0,22500000000.0,-2800.0,-16610486273970.0,-2769035018800.0,-1812243831046.0,-5167571127994.0,-11442915145976.0,1.6095674387337957,0.22795273923613724,0.22795273923613724,-0.00450481811004164,-92500000000.0,-17143878706753.0,-11423435245819.0,-11423435245819.0,170000000000.0,9847.0,7345969693458.0,8311641532377.0,18599191114959.0,19389085748198.0,-12043116054740.0,4.298963849798328,0.7210619760021176,0.7210619760021176,0.01686473357109707,104.86,0.0111861137897782,0.00012512914171786599,0.0,1.1599999999999966,-0.0093827278596659,-0.000297948105082039,0.0,-7.640000000000015,-0.14374352472342988,0.0031427273555112508,0.0
94,2013-08-05,1150610000000000.0,17947428707468,56339819904358,56339819904358,472500000000.0,51001.0,85166595787912.0,38047524899910.0,28354630957515.0,49648927645990.0,35517668141922.0,2.7663532450935926,0.8812404393601825,0.8812404393601825,0.04315009225192724,447500000000.0,9069106216265.0,25837098777932.0,25837098777932.0,25000000000.0,8055.0,34100964658545.0,13245007998308.0,8238896401046.0,17749688146304.0,16351276512241.0,-0.8265821918983676,-0.1645429636179252,-0.1645429636179252,0.015415542134282121,77500000000.0,30765374128795.0,49233834705022.0,49233834705022.0,-75000000000.0,7720.0,43651643519059.0,3980951231292.0,-5507250217988.0,7600464957743.0,36051178561316.0,-5.526459377549305,-0.9186467043471894,-0.9186467043471894,0.0065877134334940655,106.56,0.0162120923135609,0.000262831937183421,0.0,1.7000000000000028,0.0050259785237827,0.000137702795465555,0.0,1.470000000000013,0.0878508152882096,-0.0007347507644951319,0.0
95,2013-08-06,1151082500000000.0,14689053465281,43779263211158,43779263211158,475000000000.0,54369.0,76080113250651.0,34415709286538.0,31828426035502.0,45822336205586.0,30257777045065.0,3.119488693665084,1.0466675965873105,1.0466675965873105,0.03980803826449103,472500000000.0,-3258375242187.0,-12560556693200.0,-12560556693200.0,2500000000.0,3368.0,-9086482537261.0,-3631815613372.0,3473795077987.0,-3826591440404.0,-5259891096857.0,0.3531354485714915,0.16542715722712797,0.16542715722712797,-0.003342053987436207,2500000000.0,-31207086753809.0,-79055365043309.0,-79055365043309.0,-25000000000.0,-15542.0,-93898898128321.0,-32890866628788.0,-14816241555151.0,-44493538861006.0,-49405359267315.0,3.6158672711020223,0.7224658236991156,0.7224658236991156,-0.038677956366042085,105.84100000000001,-0.00674737237237244,4.55270339314549e-05,0.0,-0.7189999999999941,-0.02295946468593334,-0.00021730490325196607,0.0,-2.959000000000003,-0.04239414959316464,-0.000790658599265115,0.0
96,2013-08-07,1151557500000000.0,17250767180827,47814263542911,47814263542911,465000000000.0,57606.0,81343451731453.0,37212877075938.0,33064299567369.0,50105568353043.0,31237883378410.0,2.9045414518568062,1.047920947440206,1.047920947440206,0.04351113023278733,475000000000.0,2561713715546.0,4035000331753.0,4035000331753.0,-10000000000.0,3237.0,5263338480802.0,2797167789400.0,1235873531867.0,4283232147457.0,980106333345.0,-0.21494724180827784,0.001253350852895574,0.001253350852895574,0.003703091968296303,-22500000000.0,18147570416185.0,54993212496085.0,54993212496085.0,10000000000.0,4556.0,57537268213869.0,23305807014452.0,2527179776939.0,29686103174569.0,27851165039300.0,-1.7478003308496284,-0.4941439272192856,-0.4941439272192856,0.025802742077450837,106.75,0.008588354229457359,7.375982837063821e-05,0.0,0.9089999999999918,0.015335726601829799,2.8232794439183306e-05,0.0,4.046999999999983,0.06628063449747917,0.0006005453964086705,0.0
97,2013-08-08,1152022500000000.0,15832881618788,45213009274848,45213009274848,512500000000.0,58022.0,72544514820294.0,26620267113370.0,26819005545446.0,39320678648977.0,33223836171317.0,2.4834821351987713,0.86967621221468,0.86967621221468,0.034131866911433585,465000000000.0,-1417885562039.0,-2601254268063.0,-2601254268063.0,47500000000.0,416.0,-8798936911159.0,-10592609962568.0,-6245294021923.0,-10784889704066.0,1985952792907.0,-0.421059316658035,-0.17824473522552609,-0.17824473522552609,-0.009379263321353748,-12500000000.0,-9799688235318.0,-23231811624769.0,-23231811624769.0,70000000000.0,-2690.0,-28412096410024.0,-19818761154740.0,-5243246007670.0,-23177945439384.0,-5234150970640.0,0.3619706155300122,-0.015324279704189259,-0.015324279704189259,-0.02012750124538256,105.23200000000001,-0.0142201405152225,0.000202212396272672,0.0,-1.5179999999999865,-0.022808494744679858,0.00012845256790203379,0.0,-4.054999999999964,-0.0764394126342728,-0.00014531792422829888,0.0
98,2013-08-09,1152535000000000.0,12554846925495,38440766139453,38440766139453,487500000000.0,49658.0,62156576822911.0,26840793210078.0,23228417533177.0,36048104024377.0,26108472798534.0,2.871249983237508,0.9377571688764982,0.9377571688764982,0.03127723151520518,512500000000.0,-3278034693293.0,-6772243135395.0,-6772243135395.0,-25000000000.0,-8364.0,-10387937997383.0,220526096708.0,-3590588012269.0,-3272574624600.0,-7115363372783.0,0.38776784803873676,0.06808095666181824,0.06808095666181824,-0.0028546353962284055,57500000000.0,2119450146331.0,2465265732484.0,2465265732484.0,-130000000000.0,-5959.0,12473274305737.0,24202913811244.0,10135873563444.0,22580436930989.0,-10107162625252.0,1.0149392395465289,0.425823777965766,0.425823777965766,0.019606983214775393,103.958,-0.0121065835487304,0.00014656936522239,0.0,-1.2740000000000151,0.002113556966492099,-5.5643031050282e-05,0.0,2.6709999999999496,0.06306627305768162,-0.00028431537241516624,0.0
99,2013-08-10,1153022500000000.0,13495971722182,33317213007040,33317213007040,525000000000.0,51695.0,51705484332389.0,20144613621400.0,17863347581210.0,28213065894886.0,23492418437503.0,2.0904805134197906,0.8468014983403479,0.8468014983403479,0.024468790413791578,487500000000.0,941124796687.0,-5123553132413.0,-5123553132413.0,37500000000.0,2037.0,-10451092490522.0,-6696179588678.0,-5365069951967.0,-7835038129491.0,-2616054361031.0,-0.7807694698177174,-0.09095567053615028,-0.09095567053615028,-0.006808441101413602,-72500000000.0,6079308621234.0,5819678870314.0,5819678870314.0,135000000000.0,19181.0,1525846593085.0,-17729841744662.0,-4429187949352.0,-12074778584357.0,13600625177442.0,-1.977364482553226,-0.40536231908531284,-0.40536231908531284,-0.010478433630310539,103.69200000000001,-0.00255872563920045,6.54707689670177e-06,0.0,-0.26599999999999113,0.009547857909529951,-0.00014002228832568823,0.0,0.7640000000000526,-0.0174877507681341,9.971634167690955e-05,0.0
100,2013-08-11,1153547500000000.0,11935767227883,25692804650014,25692804650014,540000000000.0,38422.0,42955422934163.0,14413202855346.0,16722680767463.0,22963000353257.0,19992422580906.0,1.9238813823055643,0.8937521872780241,0.8937521872780241,0.019906419417715353,525000000000.0,-1560204494299.0,-7624408357026.0,-7624408357026.0,15000000000.0,-13273.0,-8750061398226.0,-5731410766054.0,-1140666813747.0,-5250065541629.0,-3499995856597.0,-0.1665991311142263,0.04695068893767618,0.04695068893767618,-0.004562370996076225,62500000000.0,-6720488780966.0,-4149545227595.0,-4149545227595.0,-85000000000.0,-25711.0,1764185585435.0,7881474508010.0,5998885077918.0,7147436092753.0,-5383250507318.0,1.7827076565599453,0.296942986671795,0.296942986671795,0.006199875810522573,103.48,-0.00204451645257098,4.18004752483341e-06,0.0,-0.2120000000000033,0.00051420918662947,-2.36702937186836e-06,0.0,-0.9540000000000362,-0.016467949665938335,0.0002220345162292261,0.0
101,2013-08-12,1154087500000000.0,21470754867643,52793900555048,52793900555048,540000000000.0,50228.0,84738683412650.0,34460844450884.0,31404989338855.0,45374432885333.0,39364250527317.0,2.1133133494860714,0.8594635442407074,0.8594635442407074,0.03931628484437532,540000000000.0,9534987639760.0,27101095905034.0,27101095905034.0,0.0,11806.0,41783260478487.0,20047641595538.0,14682308571392.0,22411432532076.0,19371827946411.0,0.18943196718050714,-0.03428864303731671,-0.03428864303731671,0.019409865426659966,-22500000000.0,13596521425045.0,37226359486673.0,37226359486673.0,7500000000.0,40389.0,48832290784417.0,24814283538968.0,11598572246919.0,25076525485843.0,23755765298574.0,-0.2581392404087577,-0.21914569144881935,-0.21914569144881935,0.021726166317398814,104.4,0.008890606880556541,7.904289070459929e-05,0.0,0.9200000000000017,0.010935123333127522,7.486284317976588e-05,0.0,1.0780000000000172,0.019454562869398534,-6.0425386402185644e-05,0.0
