date,block_time,tx_vol,tx_number,tx_fees,tx_vol_issues_chouts,m_total,_m_circ_wh_bill_1,_m_circ_mc_lifo_1,_m_circ_mc_fifo_1,_dormancy_1,_sdd_1
11/12/04,2011-12-04,295008179359470.0,5385.0,284299205.0,6361394929036.0,779665000000000.0,53403535474541,52627971570899,52628025296000,1.547013198041226,456381546999218.1
11/12/05,2011-12-05,296821392696924.0,6237.0,300216604.0,5548965514587.0,780345000000000.0,53816422066945,52648531775535,52648533281969,1.0107751362422988,300019683642866.2
11/12/06,2011-12-06,690385650065849.0,7978.0,424956871.0,5156163576438.0,781135000000000.0,54509164814031,53540869081130,53540885813054,0.1995021044881592,137733390096562.25
11/12/07,2011-12-07,561024642557291.0,6135.0,386961131.0,7454607705975.0,781990000000000.0,56608542607734,55287925845360,55287930539570,0.687520442526383,385715910519195.8
11/12/08,2011-12-08,459274796940782.0,5820.0,273893984.0,14330159826670.0,782680000000000.0,57164937584889,56534378002012,56534381968817,1.193348662574988,548074964683683.5
11/12/09,2011-12-09,201467479232873.0,5588.0,301044520.0,25647806554605.0,783500000000000.0,52561182658035,46414771763762,46414773694417,0.4073888558037526,82075605846352.06
11/12/10,2011-12-10,112916793082080.0,5678.0,288798269.0,12745561478347.0,784235000000000.0,30787458162166,27994780734814,27994784612211,0.7905959942093492,89271564289664.75
11/12/11,2011-12-11,86950667271724.0,5261.0,22020342270.0,8738640222902.0,784955000000000.0,30743595097949,26637413806294,26637439273462,7.190376315361492,625208018555490.2
11/12/12,2011-12-12,74151509250202.0,4862.0,17732322513.0,6714869435560.0,785715000000000.0,27585563288019,25280585720936,25280619793557,1.4030065032857761,104035049706495.66
11/12/13,2011-12-13,35443805588290.0,5406.0,405414175.0,3152893981656.0,786350000000000.0,19289654506791,17439168913565,17439174960865,2.4010332146201963,85101754470033.19
11/12/14,2011-12-14,43516912979121.0,5692.0,386264306.0,3258373542183.0,787010000000000.0,19516904820949,18071894801192,18071936353921,3.6818305390461763,160221899171549.94
11/12/15,2011-12-15,45366171715996.0,4850.0,782976711.0,4760195183246.0,787775000000000.0,21482688743847,19762447729570,19762491896729,2.8411566309313194,128892399590878.38
11/12/16,2011-12-16,48414512408748.0,5164.0,270176401.0,2936052441341.0,788335000000000.0,22308103001075,21015390115217,21015396426490,5.950612484195432,288096001955738.7
11/12/17,2011-12-17,36443988256289.0,4993.0,361587343.0,2739756693478.0,788925000000000.0,15623084989361,14765801243623,14765807234209,2.0397139892973364,74335312672148.25
11/12/18,2011-12-18,33285435186706.0,4632.0,310125952.0,2156749262229.0,789675000000000.0,13506005375753,12429398827363,12429409459848,1.8810788965126228,62612529690958.875
11/12/19,2011-12-19,48536533824397.0,5844.0,415730356.0,5093973105507.0,790395000000000.0,21884168107761,20644570290092,20644573353457,14.371364402931116,697536214445607.0
11/12/20,2011-12-20,53226408646327.0,6295.0,590673522.0,4507760509948.0,791190000000000.0,25850464643151,24128323931042,24128358031490,11.787471950132595,627404798924880.2
11/12/21,2011-12-21,57974900943225.0,5577.0,426075206.0,3120450572398.0,791860000000000.0,17690392170485,16883230864594,16883238837312,2.029415067718429,117655137523671.95
11/12/22,2011-12-22,43847916971642.0,5859.0,345347236.0,3283132705077.0,792605000000000.0,15936143689804,15130720665400,15130728895202,2.5382231053360624,111295795978286.75
11/12/23,2011-12-23,27171839627286.0,5682.0,265278626.0,2495004288984.0,793345000000000.0,14303084945718,12770889922312,12770892184040,3.687636516855073,100199868039717.1
11/12/24,2011-12-24,31419109368258.0,4658.0,224582386.0,6137452992742.0,794055000000000.0,13539835677172,12450375766758,12450381139955,5.058026012306108,158918672468147.78
11/12/25,2011-12-25,30662928706860.0,5286.0,292534449.0,4318530167096.0,794780000000000.0,14480228034413,13022928659466,13022938528641,5.611595861346759,172067963828194.12
11/12/26,2011-12-26,70472636401720.0,5641.0,325628134.0,4275047184036.0,795650000000000.0,16299810487765,14741920767019,14741929899276,3.0901888918595777,217773758188660.75
11/12/27,2011-12-27,67435614362503.0,5211.0,299677875.0,6978521206686.0,796535000000000.0,14839536800453,13262615901445,13262659321692,1.1308529721419625,76259764930062.94
11/12/28,2011-12-28,28339682627803.0,5000.0,314922344.0,4063225994239.0,797260000000000.0,13154257931902,12324905388855,12324920400469,9.294615470268727,263406452574890.34
11/12/29,2011-12-29,50902818217210.0,5212.0,415995739.0,5019953877794.0,798035000000000.0,15857504130198,14196784474056,14196806625142,3.5918390382636742,182834729630221.38
11/12/30,2011-12-30,28535904617160.0,5051.0,333845198.0,1805362486759.0,798725000000000.0,12591132326944,11784666888719,11784684854121,4.38738388409021,125197968035271.19
11/12/31,2011-12-31,27053560629749.0,5137.0,394540785.0,1966973931362.0,799435000000000.0,12677608332386,11803107275584,11803112068164,4.035215133475479,109166937267567.5
12/01/01,2012-01-01,34750374607600.0,5001.0,355428136.0,3422087301398.0,800190000000000.0,16721696014427,15889759006523,15889774927004,20.74487275102249,720892099285031.1
12/01/02,2012-01-02,26263043262165.0,5410.0,555312158.0,3189377564751.0,800955000000000.0,12257154069003,11508832052526,11508862266702,12.972695050307578,340702451333107.9
12/01/03,2012-01-03,27074297196559.0,5773.0,535215755.0,3714171022191.0,801710000000000.0,12739158728192,11740330179720,11740353622163,7.542027329180574,204195089374812.66
12/01/04,2012-01-04,40059402587467.0,5731.0,1419587733.0,5109027142103.0,802505000000000.0,15027930563262,14131844560112,14131852786810,4.575921358842209,183308675922457.5
12/01/05,2012-01-05,69050716310586.0,6994.0,569832762.0,16716748696378.0,803250000000000.0,21981631149459,20639906978498,20639922608574,5.977540544262323,412753456356891.44
12/01/06,2012-01-06,61291355210102.0,6644.0,648923847.0,16279241992154.0,803985000000000.0,19148179198855,15756117976683,15756130046946,4.271139273112691,261783914340174.28
12/01/07,2012-01-07,31929986470469.0,5905.0,447999358.0,4495255329111.0,804840000000000.0,12694016807728,11541773254168,11541803336423,6.612503306327023,211137141106961.22
12/01/08,2012-01-08,35824175472939.0,6404.0,372339797.0,4452761349539.0,805760000000000.0,13868531020032,13042702985435,13042720324722,7.441850476140141,266598157300626.5
12/01/09,2012-01-09,44903358451113.0,6112.0,636959413.0,9374957451941.0,806575000000000.0,19962333682396,18908492872425,18908608277875,6.5651152054196515,294795721341817.56
12/01/10,2012-01-10,39317649097197.0,6677.0,489613037.0,9780846485862.0,807395000000000.0,15305076627449,13305990357602,13306013087935,10.81254357990437,425123794322838.6
12/01/11,2012-01-11,39240617201191.0,7139.0,570224742.0,11283015870571.0,808100000000000.0,14103446439988,12737204172775,12737257793845,3.5552657453792875,139510822162943.75
12/01/12,2012-01-12,36366015826160.0,6696.0,4121799271.0,7584015227196.0,808865000000000.0,14837460243652,14033544432692,14034611786422,27.951202685398684,1016473879217422.1
12/01/13,2012-01-13,41030825604850.0,6847.0,978890443.0,8131687223126.0,809640000000000.0,19344972922029,18296787308794,18296798076163,6.156053191028337,252587944895271.4
12/01/14,2012-01-14,34543077857340.0,6807.0,1278590354.0,6598195371207.0,810340000000000.0,13010789957234,12232927850015,12232948314466,5.509342430357375,190309644514590.06
12/01/15,2012-01-15,27575157005743.0,6312.0,1342837115.0,5509879172005.0,811090000000000.0,11730074092963,10700159334769,10700240331832,8.283997988108982,228432545157372.88
12/01/16,2012-01-16,43644417024732.0,6965.0,3900529892.0,12676839475201.0,811785000000000.0,13386723302113,12157581705455,12157605529486,4.499614577772795,196383055082886.5
12/01/17,2012-01-17,44245262579103.0,6761.0,765315618.0,4705570020219.0,812655000000000.0,16485251547704,15669436352253,15669457962909,7.926564125211524,350712911070088.0
12/01/18,2012-01-18,37764976134686.0,6647.0,1084433779.0,6122494108760.0,813445000000000.0,17136022870723,16159115184994,16159130876045,5.952377598705589,224791397959763.38
12/01/19,2012-01-19,40325847841870.0,6902.0,2751359672.0,3520689547524.0,814085000000000.0,18993788034238,17992903162677,17992931730294,7.366238323970343,297049805819388.0
12/01/20,2012-01-20,36450109723348.0,6780.0,2476691769.0,7638306020714.0,814835000000000.0,14442500318134,13415177225388,13415192039869,4.335572093956406,158032078538205.06
12/01/21,2012-01-21,30733025742482.0,6366.0,477026648.0,2101056018366.0,815560000000000.0,12226517305269,11325719201607,11325760005358,3.5573015457177033,109326639978320.72
12/01/22,2012-01-22,27674044018380.0,5325.0,303810531.0,3384016317335.0,816380000000000.0,9848687426700,9230264679253,9230273732359,3.4411092913602936,95229410001169.16
12/01/23,2012-01-23,28906715722846.0,6100.0,495998425.0,5123767045386.0,817060000000000.0,10802403952818,10066017765061,10066048457260,3.8525072421711535,111363331669654.66
12/01/24,2012-01-24,38466563773518.0,7268.0,974988917.0,8103364089380.0,817910000000000.0,13853026182456,13045959933119,13045968206000,4.25288037231248,163593694062708.5
12/01/25,2012-01-25,42279605051998.0,7961.0,767575923.0,5631435166620.0,818605000000000.0,16386588308886,15450748784183,15450783954892,4.747776042889099,200734095968696.25
12/01/26,2012-01-26,42137733216918.0,6598.0,895157979.0,6441590423999.0,819345000000000.0,15855803268187,14897544908019,14897563612650,7.991154369261524,336729130907158.25
12/01/27,2012-01-27,36085230272307.0,6337.0,2299546222.0,6017561315948.0,820035000000000.0,15457254263204,14393602453231,14393605190660,4.669188620307458,168488746548637.78
12/01/28,2012-01-28,25471326477645.0,5910.0,908511580.0,2215915262345.0,820740000000000.0,12026327344567,10963938034142,10963949381297,7.973776741051991,203102670631195.03
12/01/29,2012-01-29,35119284994048.0,6426.0,22050932057.0,9326986107307.0,821465000000000.0,11645816264396,10360714566601,10364311490142,4.622117145471938,162325449307712.25
12/01/30,2012-01-30,33359567823981.0,6153.0,2911896874.0,8996227693611.0,822300000000000.0,10673838477593,9943676553578,9943689782356,3.774107240289056,125902586457407.94
12/01/31,2012-01-31,34523770770441.0,6925.0,718514321.0,5630205906177.0,823160000000000.0,14176037820280,13020943916334,13021003352521,5.249116632860196,181219299380183.12
12/02/01,2012-02-01,43540761476840.0,6502.0,475073058.0,6507824798594.0,823910000000000.0,16597030179792,15554487933534,15554496432704,4.944760685454566,215298645565441.3
12/02/02,2012-02-02,37686917256432.0,7164.0,1158782875.0,4689923915113.0,824615000000000.0,14720075304087,13535249925887,13535262893582,4.341980336018794,163635853652602.62
12/02/03,2012-02-03,38584942296659.0,7050.0,690589652.0,8440335358159.0,825410000000000.0,14555909182466,13457300245683,13457328739440,3.415961593769861,131804680983221.22
12/02/04,2012-02-04,36607134804009.0,7237.0,868539583.0,4571810574949.0,826200000000000.0,13550127239309,12488136162964,12488165011554,5.299136855125738,193986217200488.3
12/02/05,2012-02-05,34610309398566.0,6774.0,426033091.0,8575449406688.0,826985000000000.0,11499671578281,10651858046711,10651866015507,3.252937311521996,112585166805923.72
12/02/06,2012-02-06,32483976775656.0,6136.0,429055832.0,3841991396588.0,827695000000000.0,12043668692956,11144497585112,11144501778557,5.712865595317086,185576593320733.16
12/02/07,2012-02-07,32120267056031.0,7012.0,664074854.0,5623357209561.0,828425000000000.0,12625948631416,11669227332559,11669232264151,5.1866230442329995,166595717299736.12
12/02/08,2012-02-08,30964922480306.0,7024.0,511443415.0,2658315832574.0,829110000000000.0,12896476332922,11829008537964,11829024341584,3.9068358543564874,120974869373436.38
12/02/09,2012-02-09,27658301721628.0,7488.0,741846940.0,3886921165111.0,829835000000000.0,10057102105129,9161684223381,9161692574763,2.8206888658129783,78015463713500.12
12/02/10,2012-02-10,32328686014982.0,8456.0,417461763.0,7570229630740.0,830560000000000.0,12654403312445,11664193961636,11664207036731,6.912778035934714,223481030615004.5
12/02/11,2012-02-11,45810121206539.0,7679.0,391143183.0,10955052862387.0,831250000000000.0,13389540166996,12114065871161,12114071959381,29.31666380831992,1342999922430499.5
12/02/12,2012-02-12,32623693097371.0,7030.0,386719352.0,8751625678584.0,832000000000000.0,10340015603451,9493572440164,9493577270632,4.337519429886644,141505902684513.5
12/02/13,2012-02-13,42890809049058.0,7992.0,525311801.0,5015970473562.0,832790000000000.0,20445356426314,18997619065847,18997632964465,29.174847298166615,1251332804501096.2
12/02/14,2012-02-14,135287586519127.0,9489.0,1547396451.0,16382201091770.0,833475000000000.0,38981953317398,37689403704489,37689413522302,13.681478802536935,1850934247207812.8
12/02/15,2012-02-15,134478408633407.0,9337.0,610036407.0,14434258897584.0,834165000000000.0,36826236671926,35653031810198,35653036054576,1.309275021921205,176069221411440.0
12/02/16,2012-02-16,160623808116305.0,9537.0,1006136133.0,40164049893247.0,834835000000000.0,28643770912019,26504472281333,26504483763956,1.5797974441036524,253753081524341.25
12/02/17,2012-02-17,98004444303906.0,6778.0,361639153.0,32091628198468.0,835525000000000.0,24756447853605,23520823520126,23520839728054,1.1973504433283506,117345664835438.03
12/02/18,2012-02-18,70552475061388.0,6516.0,334530801.0,23919416902293.0,836285000000000.0,20977419558092,15194173660056,15194178856008,3.703304668304038,261277310255249.9
12/02/19,2012-02-19,39608170266535.0,5958.0,265186887.0,10235098340316.0,837140000000000.0,12109426123908,11145774465303,11145780394131,2.409195624997196,95423830520287.81
12/02/20,2012-02-20,43647004074009.0,6339.0,411776338.0,5449961877692.0,837930000000000.0,14998874971289,13900464710458,13900469344021,3.0134713152680948,131528994774423.62
12/02/21,2012-02-21,39417899144082.0,6420.0,342801758.0,5012082247629.0,838630000000000.0,16681594381255,15152299949325,15152304440281,3.141236510809996,123820943970824.28
12/02/22,2012-02-22,78740571346345.0,7194.0,341392900.0,25654983078943.0,839275000000000.0,19237190609586,18167662517949,18167673721841,2.238923717077807,176294132683596.88
12/02/23,2012-02-23,69203248849830.0,8014.0,500951708.0,19242454140020.0,840070000000000.0,17985779534649,16789583275720,16789616208125,2.445977880625801,169269615954135.88
12/02/24,2012-02-24,58258902713827.0,6930.0,441363023.0,14332851659185.0,840900000000000.0,17778483362314,16616937115845,16616951967979,5.378744908234239,313359776331318.6
12/02/25,2012-02-25,42215379517133.0,6306.0,312296116.0,8917857911000.0,841645000000000.0,18059950245190,16796865765510,16796941531985,3.441564739832183,145286961624806.56
12/02/26,2012-02-26,34712638539905.0,5821.0,342648330.0,8507609038881.0,842470000000000.0,13416108313990,12688825005522,12688853341376,3.0883548772786225,107204946537932.72
12/02/27,2012-02-27,37708727343213.0,6735.0,566176552.0,9372910917948.0,843220000000000.0,13962529620859,12870011441411,12870018659350,3.617495403793699,136411147846990.75
12/02/28,2012-02-28,37883763297874.0,6725.0,384771572.0,7199992031776.0,843990000000000.0,15756767501491,14433010926863,14433016919710,4.22508944419517,160062288416243.75
12/02/29,2012-02-29,33842194801077.0,6719.0,340234542.0,3104804031522.0,844790000000000.0,15667288082108,14740430411296,14740457860593,18.447214555992087,624294228541155.8
12/03/01,2012-03-01,66543780124576.0,6811.0,671836722.0,25533930183782.0,845685000000000.0,21888090422812,20178458012641,20178472091546,3.452206644786111,229722879915254.62
12/03/02,2012-03-02,56690222811298.0,7645.0,450574566.0,16838505234200.0,846440000000000.0,21511144622973,20459340373680,20459349727167,4.174828009417212,236671930052718.2
12/03/03,2012-03-03,38674874107678.0,5187.0,246394810.0,9124261861998.0,847110000000000.0,15986789594325,13380059947824,13380061462790,7.603613829492078,294068807619013.56
12/03/04,2012-03-04,68556411196859.0,6591.0,482666734.0,38043898149317.0,847675000000000.0,11938613131137,10571418069361,10571444006136,3.027094232110469,207526716908212.12
12/03/05,2012-03-05,38111399702191.0,6979.0,518860926.0,11460968409185.0,848360000000000.0,13008205993353,12109104309378,12109113549930,3.733711779640717,142296982006674.3
12/03/06,2012-03-06,36205409438237.0,6368.0,484595258.0,7394413549769.0,849085000000000.0,14381481573701,13647762688284,13647789373945,3.5795363557294553,129598579358247.25
12/03/07,2012-03-07,38175159940418.0,6635.0,402072620.0,9516196354071.0,849770000000000.0,14047852834555,13200962899257,13200979039095,3.420496730223902,130578009751981.94
12/03/08,2012-03-08,52836763594015.0,6637.0,407410789.0,24755848856773.0,850540000000000.0,14373824204018,13300293946797,13300301643415,3.537498348891828,186909963974623.38
12/03/09,2012-03-09,59806139599002.0,6502.0,413638026.0,32626430205329.0,851320000000000.0,14004913711070,13055181254096,13055209695952,2.773512294296422,165873063452247.62
12/03/10,2012-03-10,39285566502514.0,5370.0,438179608.0,17314250880931.0,852160000000000.0,10396899188497,9553232080133,9553249966532,4.743106464571578,186335624442438.6
12/03/11,2012-03-11,43137120538153.0,5223.0,290460712.0,13744184804878.0,852985000000000.0,10854012400845,9790682140968,9790721921052,4.682864268852805,202005280429321.2
12/03/12,2012-03-12,60623397458425.0,6141.0,376477631.0,11472620078476.0,853655000000000.0,12228598229929,11373114517017,11373129759914,2.0005448667973793,121279826593276.69
12/03/13,2012-03-13,53453192635423.0,7395.0,1131640397.0,9565437000472.0,854485000000000.0,15741023179197,14726750443531,14726790542284,3.8903742231555833,207952922774226.78
12/03/14,2012-03-14,61161660042619.0,6895.0,517901821.0,17030659859590.0,855285000000000.0,18872752660542,17699157528704,17699178108767,4.409693064361708,269704148094793.8
12/03/15,2012-03-15,49286421613991.0,6284.0,361549948.0,13307214906305.0,855970000000000.0,16008194936952,15004782127271,15004797041594,2.7909788596551,137557360792704.44
12/03/16,2012-03-16,50843202581875.0,6935.0,882293451.0,17930746779244.0,856575000000000.0,16250439273668,14981957856334,14981980443313,8.568831176922421,435666819418161.1
12/03/17,2012-03-17,46817956110728.0,6876.0,356057831.0,25312051289655.0,857340000000000.0,12089477655116,11012100964784,11012109273351,3.196645370334453,149660402649888.2
12/03/18,2012-03-18,37944964367049.0,6039.0,322801017.0,13412276120790.0,858190000000000.0,11811908956312,10159158665712,10159162670860,11.079454612404597,420409510474039.06
12/03/19,2012-03-19,45898889196710.0,6652.0,422460866.0,13697536510031.0,858990000000000.0,16823814186126,15496356056106,15496364544581,4.110057503820263,188647073959960.25
12/03/20,2012-03-20,50295442416673.0,6834.0,481981657.0,19029160424465.0,859705000000000.0,16893325021058,15316644318619,15316668524319,4.110785651358407,206753783015190.06
12/03/21,2012-03-21,51534402968795.0,7000.0,337831566.0,16735656308686.0,860505000000000.0,17360583089333,15626518902215,15626522125019,5.939395008291311,306083175748140.6
12/03/22,2012-03-22,76188151903758.0,6587.0,338385442.0,22287352384350.0,861295000000000.0,17056274376261,16182781000059,16182783906332,2.0622381913387935,157118116583458.88
12/03/23,2012-03-23,89918183585715.0,6156.0,422778506.0,38345959521057.0,862085000000000.0,16831011172106,15859423959251,15859441599666,4.823675134212052,433736106275936.6
12/03/24,2012-03-24,82135654265839.0,6371.0,1490705662.0,49157424689854.0,862715000000000.0,14238895646217,13203570139178,13203571862763,2.1607451548119347,177474216992227.22
12/03/25,2012-03-25,42401109059685.0,6216.0,690424078.0,16142076372837.0,863630000000000.0,14889489944094,13953022006544,13953024347053,3.4145209400283454,144779474764727.72
12/03/26,2012-03-26,53523813177191.0,6619.0,347762179.0,11666009149714.0,864420000000000.0,16050098818692,15336481066083,15336487560634,2.7550960240982603,147463244879065.22
12/03/27,2012-03-27,57501841495218.0,6666.0,426964421.0,23977596134403.0,865175000000000.0,15894945790968,15120132336668,15120141140280,3.1352077487075634,180280219020770.03
12/03/28,2012-03-28,69110076487548.0,7239.0,494067765.0,4575869811998.0,865955000000000.0,19408967062742,18075755553786,18075763608788,2.2644561864611923,156496740249042.28
12/03/29,2012-03-29,120588806554553.0,7518.0,446542200.0,2736311099727.0,866705000000000.0,16402434385608,15479096049640,15479110426541,1.4113268420115563,170190219536587.0
12/03/30,2012-03-30,98843435932902.0,6828.0,439585095.0,7500732217179.0,867410000000000.0,19790935293175,14357987254818,14357996522293,15.879473651133921,1569581736484068.8
12/03/31,2012-03-31,88370163334359.0,6192.0,451687503.0,2499000034620.0,868180000000000.0,15054672004481,14277966159289,14277969744660,1.2928828114670166,114252265221532.7
12/04/01,2012-04-01,62340457482711.0,5563.0,381877650.0,1938522684932.0,869030000000000.0,9593251247690,8814840252668,8814845527476,1.742069689061962,108601421382894.6
12/04/02,2012-04-02,70303214748597.0,6472.0,418861998.0,2358910925194.0,869740000000000.0,15582844229716,14699171864161,14699188951701,2.1204796363874268,149076535246980.5
12/04/03,2012-04-03,82405965795344.0,7739.0,507741879.0,3094417417265.0,870320000000000.0,16972897563005,15398968184054,15398973729507,5.901951381092974,486356003636137.56
12/04/04,2012-04-04,76765914524911.0,7143.0,493334700.0,3070484642224.0,870985000000000.0,19517633883832,18599043152344,18599048929229,4.374592019886149,335819557079946.75
12/04/05,2012-04-05,94339150581974.0,7028.0,487816401.0,2318762286697.0,871670000000000.0,15515440776280,14754072208276,14754087581546,2.3315551108631816,219956928693901.44
12/04/06,2012-04-06,59196154281166.0,6699.0,481551397.0,2466438244379.0,872255000000000.0,21054026141051,19963547002572,19963567321239,5.60386008028312,331726965882515.4
12/04/07,2012-04-07,34746478225752.0,6080.0,370891690.0,1793773909051.0,872935000000000.0,13388281257747,12790437855482,12790455685877,4.781321332034822,166134077553878.8
12/04/08,2012-04-08,126316047859292.0,5915.0,389195527.0,1487335336206.0,873580000000000.0,10533478624010,9936100022289,9936123454039,0.6834566958674215,86331548704949.94
12/04/09,2012-04-09,164215544499027.0,6617.0,384716990.0,3067148678336.0,874330000000000.0,19944493136737,19094557906287,19094569691360,3.228818017300366,530222108799254.4
12/04/10,2012-04-10,83006656504133.0,8468.0,699130937.0,2942574840339.0,875060000000000.0,21625298929259,20440449981937,20440461366784,1.8218473448619603,151225456757930.75
12/04/11,2012-04-11,151865598688216.0,7858.0,524550745.0,3202192272746.0,875795000000000.0,23958931114585,22174981081156,22175018381773,3.8245362665398863,580815489822880.9
12/04/12,2012-04-12,128575393971700.0,8290.0,627057008.0,5263786053276.0,876500000000000.0,24638914796196,22963099872744,22963123087987,4.195825321723822,539479893777084.06
12/04/13,2012-04-13,83752790669124.0,7041.0,410579243.0,5577904673016.0,877135000000000.0,19465589235589,18401864694173,18401876448746,2.9345605165415556,245777632647788.53
12/04/14,2012-04-14,99745843729218.0,8027.0,608591529.0,4854880300056.0,877750000000000.0,15794514149053,14615850282475,14615855858652,1.5003853709069057,149657204740092.0
12/04/15,2012-04-15,127807863161439.0,7371.0,369750206.0,3686460190844.0,878445000000000.0,16108222871218,14830113614549,14830117261006,2.2653117635465696,289524655893365.56
12/04/16,2012-04-16,161977203172945.0,8577.0,597850946.0,5207220269789.0,878980000000000.0,23063990472525,21543593969142,21543599834387,2.0180174453518793,326872821752315.0
12/04/17,2012-04-17,113950717625959.0,7805.0,672206006.0,4391305208433.0,879730000000000.0,19202160416002,17944811808920,17944832169076,1.5611917463441882,177898919847652.56
12/04/18,2012-04-18,103984007526414.0,8580.0,621412925.0,3996727994644.0,880405000000000.0,19239223461853,18170273659951,18170297862499,2.3803972906346864,247523249785219.8
12/04/19,2012-04-19,69407967336616.0,7900.0,584943097.0,3269591978745.0,881055000000000.0,19014192864567,18282318866801,18282332163169,2.9226372611438185,202854311558253.88
12/04/20,2012-04-20,286438957021574.0,8285.0,722135160.0,3378688473917.0,881840000000000.0,23203361336264,22343535417511,22343558524958,0.9803601847950414,280813348838174.84
12/04/21,2012-04-21,122798395723726.0,7201.0,493120932.0,2181560926634.0,882610000000000.0,14343516684938,13744651070760,13744662535539,1.3172782650503074,161759657669917.8
12/04/22,2012-04-22,95463825936698.0,6354.0,486652314.0,1720741478801.0,883380000000000.0,15055138615920,14458242150571,14458252086221,3.0019645262355388,286579019000699.9
12/04/23,2012-04-23,78456059978637.0,7104.0,428070220.0,2411743492376.0,884080000000000.0,16058657835466,15451574061229,15451581695569,2.6443003340597873,207461385610531.34
12/04/24,2012-04-24,74969344131401.0,7660.0,655608110.0,4310591473108.0,884755000000000.0,17740569358412,16646079698712,16646099823518,3.239935888782128,242895868609791.5
12/04/25,2012-04-25,101849521337456.0,7557.0,552832728.0,12220273810815.0,885445000000000.0,28857070142899,18142257534856,18142274021319,20.218778209298648,2059272882645257.2
12/04/26,2012-04-26,185782646818449.0,10099.0,1240886862.0,3054496798031.0,886080000000000.0,18841398547074,17544196218187,17544304889912,1.370032984747005,254528354134883.25
12/04/27,2012-04-27,146799692652653.0,7195.0,688570856.0,1508759799105.0,886855000000000.0,14163687566036,13596075145242,13596078290287,0.7942280012265945,116592426476201.6
12/04/28,2012-04-28,88924739661441.0,7427.0,686687116.0,2414878874994.0,887530000000000.0,13021885198844,11878229580923,11878235009144,1.3860337628630701,123252691524572.69
12/04/29,2012-04-29,98903558791801.0,7729.0,406208503.0,3006257661365.0,888290000000000.0,11952685121764,11329363888401,11329381298308,0.9643987464913906,95382468122356.38
12/04/30,2012-04-30,110468906141341.0,9413.0,513386643.0,2962108163927.0,889185000000000.0,14230929018001,13264010636289,13264015899808,4.016541644372717,443702961925002.1
12/05/01,2012-05-01,109085028370891.0,10208.0,673048886.0,3432547138472.0,890080000000000.0,17070901779913,15814443561316,15814459745647,2.318005957163441,252859745601075.0
12/05/02,2012-05-02,108394056461852.0,9978.0,693450193.0,3508924884145.0,890930000000000.0,17488442076723,16594078050622,16594109562891,1.4443992506926602,156564293933042.56
12/05/03,2012-05-03,121689806637058.0,14002.0,1129578945.0,2015696774368.0,891680000000000.0,16723661972504,15884326736057,15884340472492,1.438744345875549,175080521249763.53
12/05/04,2012-05-04,112667424404413.0,14098.0,1045653352.0,11619556860431.0,892465000000000.0,26041088438077,15859996886841,15860016089667,2.2914612012955136,258173031672613.44
12/05/05,2012-05-05,120460083182307.0,12998.0,787065714.0,2121269978911.0,893270000000000.0,13769015686733,13162078998727,13162087315568,0.9985001565357461,120279411913849.25
12/05/06,2012-05-06,65891972959948.0,11150.0,736267072.0,5170373415950.0,894105000000000.0,21968142847010,18807387241019,18807420130222,10.690396012974253,704411285018042.5
12/05/07,2012-05-07,219313172423816.0,18247.0,1349373830.0,2401238622980.0,894925000000000.0,17752966003684,16626608546131,16626628415536,0.7489408541388528,164252594679000.9
12/05/08,2012-05-08,389886981975069.0,17719.0,1237444677.0,12244480015770.0,895775000000000.0,24786820170784,14937050177695,14937054402416,0.5679574339391995,221439209808862.6
12/05/09,2012-05-09,235646956362576.0,17245.0,1413032343.0,6802316965305.0,896655000000000.0,20134742943938,18789621100734,18789641639567,1.060794579610378,249973014011107.1
12/05/10,2012-05-10,120067355488417.0,11782.0,883074595.0,4274523208284.0,897485000000000.0,18283889743850,16631749704862,16631760361339,2.2530385187088204,270516376754916.3
12/05/11,2012-05-11,153974673919502.0,19061.0,1228912955.0,3439347088671.0,898130000000000.0,21519831424773,20387321106477,20387328584322,1.6374110320615474,252119829733880.0
12/05/12,2012-05-12,320256487893094.0,18326.0,1093265347.0,3574385632108.0,898845000000000.0,18954617632068,18045062004608,18045102538667,4.929770069344695,1578790848528838.5
12/05/13,2012-05-13,150961859855857.0,14737.0,1180632246.0,2593760115538.0,899485000000000.0,11803227485090,10955776118647,10955785511197,2.0338675363257774,307036425984194.6
12/05/14,2012-05-14,230692508375251.0,28349.0,2781385804.0,33828802366851.0,900185000000000.0,26715354646429,16371366563794,16371385144311,3.0030441109399058,692779778714254.0
12/05/15,2012-05-15,374245293647653.0,22235.0,2040042864.0,2574207508938.0,900880000000000.0,18070021877193,17222441431682,17222495566542,0.8306164887781105,310854311751348.7
12/05/16,2012-05-16,343774303646577.0,18078.0,1300828295.0,2168247134229.0,901530000000000.0,16584723381333,15715766903725,15715774419255,0.9059868385546224,311454994537084.5
12/05/17,2012-05-17,345611618135476.0,16935.0,1171657133.0,4133326016751.0,902135000000000.0,21789435011490,20180448706273,20180466561600,1.5742886595929688,544092451054263.0
12/05/18,2012-05-18,187620640600932.0,24481.0,1713407882.0,5008596911199.0,902715000000000.0,22090344564114,20685088604614,20685103831241,1.4728676668678813,276340375178159.2
12/05/19,2012-05-19,123262002713791.0,35404.0,3184803518.0,10600464321950.0,903440000000000.0,21790942851563,13087306423481,13087314915864,2.8602638392022106,352561849109907.2
